UDI,Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],delta_temp,power_proxy,Machine failure,TWF,HDF,PWF,OSF,RNF,risk_score,risk_level
8189,M23048,M,299.6,310.9,1530,38.8,198,11.299999999999955,59363.99999999999,0,0,0,0,0,0,0.6140923067544931,High
8190,L55369,L,299.7,311.0,1983,21.0,201,11.300000000000011,41643.0,0,0,0,0,0,0,0.4812168043480621,Medium
8191,M23050,M,299.7,310.9,1620,37.2,203,11.199999999999989,60264.00000000001,0,0,0,0,0,0,0.6152283992086489,High
8192,M23051,M,299.6,310.9,1630,29.8,206,11.299999999999955,48574.0,0,0,0,0,0,0,0.5530464922592203,High
8193,L55372,L,299.6,310.9,1229,65.2,209,11.299999999999955,80130.8,1,0,0,0,1,0,0.8231983924070059,High
8194,L55373,L,299.5,310.8,1873,22.3,211,11.300000000000011,41767.9,0,0,0,0,0,0,0.5044505694450833,Medium
8195,L55374,L,299.4,310.7,1426,45.7,213,11.300000000000011,65168.200000000004,0,0,0,0,0,0,0.6887609629483173,High
8196,L55375,L,299.4,310.8,1376,53.9,215,11.400000000000034,74166.4,1,0,0,0,1,0,0.7571955480678565,High
8197,L55376,L,299.4,310.8,1622,33.6,217,11.400000000000034,54499.200000000004,0,0,0,0,0,0,0.6046299393165393,High
8198,M23057,M,299.4,310.7,1492,45.7,219,11.300000000000011,68184.40000000001,0,0,0,0,0,0,0.705024070906666,High
8199,M23058,M,299.3,310.7,1374,48.9,222,11.399999999999977,67188.59999999999,0,0,0,0,0,0,0.7251121605805462,High
8200,L55379,L,299.2,310.7,1737,27.0,225,11.5,46899.0,1,1,0,0,0,0,0.5639379327145065,High
8201,L55380,L,299.3,310.8,1426,42.4,0,11.5,60462.4,0,0,0,0,0,0,0.3232969857575536,Low
8202,M23061,M,299.3,310.9,1826,25.1,2,11.599999999999966,45832.600000000006,0,0,0,0,0,0,0.1985331639562884,Low
8203,L55382,L,299.3,310.9,1669,32.4,5,11.599999999999966,54075.6,0,0,0,0,0,0,0.2619069024363223,Low
8204,M23063,M,299.4,310.9,1473,40.1,7,11.5,59067.3,0,0,0,0,0,0,0.31859223960787536,Low
8205,L55384,L,299.4,310.9,1751,27.8,10,11.5,48677.8,0,0,0,0,0,0,0.23240928113373593,Low
8206,M23065,M,299.4,310.9,1446,47.3,12,11.5,68395.8,0,0,0,0,0,0,0.38701753602315947,Low
8207,L55386,L,299.3,310.8,1483,43.5,15,11.5,64510.5,0,0,0,0,0,0,0.3621518208851908,Low
8208,L55387,L,299.2,310.7,1535,42.6,17,11.5,65391.0,0,0,0,0,0,0,0.36234717065193,Low
8209,L55388,L,299.2,310.7,1477,44.0,19,11.5,64988.0,0,0,0,0,0,0,0.37229605406810184,Low
8210,L55389,L,299.3,310.8,1391,46.9,21,11.5,65237.9,0,0,0,0,0,0,0.3919536625715477,Low
8211,H37624,H,299.2,310.7,1636,29.4,23,11.5,48098.399999999994,0,0,0,0,0,0,0.260452026067168,Low
8212,L55391,L,299.2,310.6,1675,33.3,28,11.400000000000034,55777.49999999999,0,0,0,0,0,0,0.3070395037992075,Low
8213,H37626,H,299.2,310.5,1329,48.9,30,11.300000000000011,64988.1,0,0,0,0,0,0,0.4166106600237721,Low
8214,M23073,M,299.2,310.5,1548,33.5,35,11.300000000000011,51858.0,0,0,0,0,0,0,0.31039907912079084,Low
8215,L55394,L,299.2,310.5,1391,45.8,38,11.300000000000011,63707.799999999996,0,0,0,0,0,0,0.40934927525930137,Low
8216,L55395,L,299.1,310.5,1437,43.1,40,11.399999999999977,61934.700000000004,0,0,0,0,0,0,0.3936922801516136,Low
8217,L55396,L,299.2,310.6,1370,61.9,42,11.400000000000034,84803.0,0,0,0,0,0,0,0.5515326254182379,High
8218,L55397,L,299.1,310.6,1577,37.1,44,11.5,58506.700000000004,0,0,0,0,0,0,0.3593471640344498,Low
8219,L55398,L,299.1,310.5,1485,37.8,46,11.399999999999977,56132.99999999999,0,0,0,0,0,0,0.36102203089584795,Low
8220,L55399,L,299.0,310.4,1504,34.3,48,11.399999999999977,51587.2,0,0,0,0,0,0,0.3347395968504184,Low
8221,M23080,M,298.9,310.3,1551,35.2,50,11.400000000000034,54595.200000000004,0,0,0,0,0,0,0.34960522493096907,Low
8222,M23081,M,299.1,310.5,1428,43.0,53,11.399999999999977,61404.0,0,0,0,0,0,0,0.41250378722604764,Low
8223,L55402,L,299.0,310.5,1755,27.9,56,11.5,48964.5,0,0,0,0,0,0,0.3063301756382267,Low
8224,L55403,L,299.1,310.5,1329,54.9,58,11.399999999999977,72962.09999999999,0,0,0,0,0,0,0.5117628310365933,Medium
8225,L55404,L,299.1,310.5,1496,35.2,60,11.399999999999977,52659.200000000004,0,0,0,0,0,0,0.3610656045164344,Low
8226,L55405,L,299.1,310.5,1532,36.6,62,11.399999999999977,56071.200000000004,0,0,0,0,0,0,0.3795862118040146,Low
8227,L55406,L,299.1,310.5,1389,61.4,64,11.399999999999977,85284.59999999999,0,0,0,0,0,0,0.5846500632058169,High
8228,M23087,M,299.1,310.4,1524,51.4,66,11.299999999999955,78333.59999999999,0,0,0,0,0,0,0.5172492254236871,Medium
8229,M23088,M,299.1,310.4,1422,49.3,69,11.299999999999955,70104.59999999999,0,0,0,0,0,0,0.49196453739040485,Medium
8230,L55409,L,299.1,310.5,1739,27.4,72,11.399999999999977,47648.6,0,0,0,0,0,0,0.32592273872619504,Low
8231,L55410,L,299.1,310.5,1736,26.9,74,11.399999999999977,46698.399999999994,0,0,0,0,0,0,0.32420258665629664,Low
8232,L55411,L,299.1,310.5,1419,48.8,76,11.399999999999977,69247.2,0,0,0,0,0,0,0.4983580311244554,Medium
8233,L55412,L,299.1,310.6,1326,49.7,78,11.5,65902.2,0,0,0,0,0,0,0.49894943594024654,Medium
8234,M23093,M,299.1,310.6,1449,43.2,80,11.5,62596.8,0,0,0,0,0,0,0.4589704752645365,Medium
8235,L55414,L,299.2,310.6,1534,39.7,83,11.400000000000034,60899.8,0,0,0,0,0,0,0.4406698885371222,Medium
8236,M23095,M,299.2,310.6,1443,50.9,85,11.400000000000034,73448.7,0,0,0,0,0,0,0.5335658721716876,Medium
8237,L55416,L,299.2,310.6,1498,41.1,88,11.400000000000034,61567.8,0,0,0,0,0,0,0.4577682288147245,Medium
8238,L55417,L,299.1,310.6,1796,26.0,90,11.5,46696.0,0,0,0,0,0,0,0.3445485819645743,Low
8239,L55418,L,299.1,310.4,1519,45.3,92,11.299999999999955,68810.7,0,0,0,0,0,0,0.5034429555722931,Medium
8240,L55419,L,299.0,310.4,1339,49.6,94,11.399999999999977,66414.40000000001,0,0,0,0,0,0,0.5248472634565078,Medium
8241,L55420,L,299.0,310.4,1483,41.5,96,11.399999999999977,61544.5,0,0,0,0,0,0,0.472561900805626,Medium
8242,M23101,M,298.9,310.2,2099,20.0,98,11.300000000000011,41980.0,0,0,0,0,0,0,0.31363363671689004,Low
8243,M23102,M,299.0,310.3,1689,29.7,101,11.300000000000011,50163.299999999996,0,0,0,0,0,0,0.3900600515776761,Low
8244,H37657,H,299.1,310.4,1369,54.5,104,11.299999999999955,74610.5,0,0,0,0,0,0,0.5859960052697675,High
8245,L55424,L,299.0,310.4,1512,38.8,109,11.399999999999977,58665.6,0,0,0,0,0,0,0.4718116458892758,Medium
8246,M23105,M,299.0,310.3,1303,68.6,111,11.300000000000011,89385.79999999999,1,0,0,1,0,0,0.7077335748368528,High
8247,L55426,L,299.0,310.3,1552,39.9,114,11.300000000000011,61924.799999999996,0,0,0,0,0,0,0.4930836662080662,Medium
8248,L55427,L,299.0,310.4,1713,28.0,116,11.399999999999977,47964.0,0,0,0,0,0,0,0.39949331517017705,Low
8249,L55428,L,298.9,310.3,1456,44.1,118,11.400000000000034,64209.6,0,0,0,0,0,0,0.5276182975195457,Medium
8250,L55429,L,299.0,310.4,1524,39.8,120,11.399999999999977,60655.2,0,0,0,0,0,0,0.49916778386124155,Medium
8251,M23110,M,299.0,310.4,1394,45.2,122,11.399999999999977,63008.8,0,0,0,0,0,0,0.5372883495500421,Medium
8252,L55431,L,299.0,310.4,1981,21.2,125,11.399999999999977,41997.2,0,0,0,0,0,0,0.3629534361258404,Low
8253,L55432,L,299.0,310.4,1565,36.1,127,11.399999999999977,56496.5,0,0,0,0,0,0,0.48056134179093996,Medium
8254,L55433,L,299.1,310.4,1657,31.0,129,11.299999999999955,51367.0,0,0,0,0,0,0,0.4441762139677378,Medium
8255,M23114,M,299.0,310.4,1625,37.1,131,11.399999999999977,60287.5,0,0,0,0,0,0,0.5008977574846455,Medium
8256,L55435,L,299.0,310.4,1606,31.1,134,11.399999999999977,49946.600000000006,0,0,0,0,0,0,0.44943938042278464,Medium
8257,H37670,H,299.0,310.5,1336,56.8,136,11.5,75884.8,0,0,0,0,0,0,0.6520894112719652,High
8258,M23117,M,299.0,310.6,1587,34.2,141,11.600000000000023,54275.4,0,0,0,0,0,0,0.4872656953372905,Medium
8259,L55438,L,299.1,310.6,1602,39.7,144,11.5,63599.4,0,0,0,0,0,0,0.5431781662614197,High
8260,L55439,L,299.1,310.5,1471,38.4,146,11.399999999999977,56486.4,0,0,0,0,0,0,0.5232155369585078,Medium
8261,H37674,H,299.1,310.6,1332,48.0,148,11.5,63936.0,0,0,0,0,0,0,0.5958629614643879,High
8262,H37675,H,299.2,310.6,1434,48.4,153,11.400000000000034,69405.59999999999,0,0,0,0,0,0,0.618255260032794,High
8263,L55442,L,299.1,310.6,1921,23.9,158,11.5,45911.899999999994,0,0,0,0,0,0,0.43875824858886164,Medium
8264,H37677,H,299.2,310.6,1704,30.6,160,11.400000000000034,52142.4,0,0,0,0,0,0,0.49273247516286883,Medium
8265,M23124,M,299.1,310.6,1397,49.5,165,11.5,69151.5,0,0,0,0,0,0,0.6427006240989235,High
8266,H37679,H,299.1,310.6,1791,28.0,168,11.5,50148.0,0,0,0,0,0,0,0.4866138692225649,Medium
8267,L55446,L,299.1,310.6,1818,24.1,173,11.5,43813.8,0,0,0,0,0,0,0.4588584536054019,Medium
8268,L55447,L,299.2,310.7,1540,36.3,175,11.5,55901.99999999999,0,0,0,0,0,0,0.556213820011653,High
8269,M23128,M,299.2,310.8,1502,39.8,177,11.600000000000023,59779.6,0,0,0,0,0,0,0.5873190211141109,High
8270,H37683,H,299.2,310.8,1761,30.4,180,11.600000000000023,53534.399999999994,0,0,0,0,0,0,0.5263817393840711,Medium
8271,M23130,M,299.1,310.8,1517,38.4,185,11.699999999999989,58252.799999999996,0,0,0,0,0,0,0.5888444477389754,High
8272,L55451,L,299.1,310.7,1309,51.1,188,11.599999999999966,66889.90000000001,0,0,0,0,0,0,0.6827739985571559,High
8273,L55452,L,298.9,310.6,1363,52.6,190,11.700000000000045,71693.8,0,0,0,0,0,0,0.7049714436698391,High
8274,M23133,M,299.0,310.6,1787,22.2,192,11.600000000000023,39671.4,0,0,0,0,0,0,0.4691510770580857,Medium
8275,L55454,L,298.9,310.5,1640,29.2,195,11.600000000000023,47888.0,0,0,0,0,0,0,0.5308171471112083,Medium
8276,M23135,M,298.9,310.6,1720,25.3,197,11.700000000000045,43516.0,0,0,0,0,0,0,0.5027274129934944,Medium
8277,L55456,L,298.8,310.5,1384,52.8,200,11.699999999999989,73075.2,0,0,0,0,0,0,0.7249844168236708,High
8278,H37691,H,298.8,310.5,1294,55.8,202,11.699999999999989,72205.2,0,0,0,0,0,0,0.7426752311678934,High
8279,L55458,L,298.8,310.5,1464,46.4,207,11.699999999999989,67929.59999999999,0,0,0,0,0,0,0.6893253959500016,High
8280,L55459,L,298.8,310.6,1803,25.4,209,11.800000000000011,45796.2,0,0,0,0,0,0,0.5273724576220805,Medium
8281,L55460,L,298.8,310.6,1602,39.1,211,11.800000000000011,62638.200000000004,0,0,0,0,0,0,0.6436506467366432,High
8282,H37695,H,298.9,310.6,1519,38.8,213,11.700000000000045,58937.2,0,0,0,0,0,0,0.636848767187541,High
8283,M23142,M,298.9,310.7,1638,33.6,218,11.800000000000011,55036.8,0,0,0,0,0,0,0.6074188722933752,High
8284,H37697,H,298.9,310.6,1615,33.0,221,11.700000000000045,53295.0,0,0,0,0,0,0,0.6049516927242891,High
8285,L55464,L,298.8,310.6,1651,33.3,0,11.800000000000011,54978.299999999996,0,0,0,0,0,0,0.26097504843561625,Low
8286,L55465,L,298.9,310.6,1387,52.7,2,11.700000000000045,73094.90000000001,0,0,0,0,0,0,0.4114357509125031,Low
8287,M23146,M,298.8,310.5,1678,32.8,4,11.699999999999989,55038.399999999994,0,0,0,0,0,0,0.2646869419054304,Low
8288,L55467,L,298.9,310.6,1585,38.1,7,11.700000000000045,60388.5,0,0,0,0,0,0,0.31057176376405565,Low
8289,M23148,M,298.8,310.6,1640,33.8,9,11.800000000000011,55431.99999999999,0,0,0,0,0,0,0.27897094498383757,Low
8290,L55469,L,298.9,310.6,1406,43.8,12,11.700000000000045,61582.799999999996,0,0,0,0,0,0,0.3524789935981817,Low
8291,M23150,M,298.9,310.6,1679,35.8,14,11.700000000000045,60108.2,0,0,0,0,0,0,0.30837180339992026,Low
8292,L55471,L,298.9,310.5,1717,26.9,17,11.600000000000023,46187.299999999996,0,0,0,0,0,0,0.23293564573567316,Low
8293,H37706,H,298.9,310.5,1429,39.9,19,11.600000000000023,57017.1,0,0,0,0,0,0,0.33185918342618387,Low
8294,M23153,M,298.9,310.4,1533,44.4,24,11.5,68065.2,0,0,0,0,0,0,0.3893129942643041,Low
8295,M23154,M,298.9,310.5,1525,38.5,27,11.600000000000023,58712.5,0,0,0,0,0,0,0.340624402622071,Low
8296,L55475,L,298.9,310.4,1739,26.3,30,11.5,45735.700000000004,0,0,0,0,0,0,0.24917762571376617,Low
8297,L55476,L,298.9,310.3,1436,39.0,32,11.400000000000034,56004.0,0,0,0,0,0,0,0.3451912067876956,Low
8298,M23157,M,298.8,310.2,1595,33.1,34,11.399999999999977,52794.5,0,0,0,0,0,0,0.3087244221005022,Low
8299,H37712,H,298.7,310.1,1435,45.6,37,11.400000000000034,65436.0,0,0,0,0,0,0,0.41055234864040246,Low
8300,L55479,L,298.7,310.0,1637,31.8,42,11.300000000000011,52056.6,0,0,0,0,0,0,0.31257183740382205,Low
8301,L55480,L,298.7,310.1,1558,37.6,44,11.400000000000034,58580.8,0,0,0,0,0,0,0.3622609081942507,Low
8302,M23161,M,298.7,310.1,1644,34.1,46,11.400000000000034,56060.4,0,0,0,0,0,0,0.3405292394251385,Low
8303,L55482,L,298.7,310.1,1641,31.1,49,11.400000000000034,51035.100000000006,0,0,0,0,0,0,0.317497722335879,Low
8304,L55483,L,298.8,310.2,1504,41.0,51,11.399999999999977,61664.0,0,0,0,0,0,0,0.39893690129597414,Low
8305,M23164,M,298.7,310.1,1506,50.7,53,11.400000000000034,76354.2,0,0,0,0,0,0,0.48840230161036646,Medium
8306,H37719,H,298.8,310.1,1380,44.0,56,11.300000000000011,60720.0,0,0,0,0,0,0,0.4212045319163684,Medium
8307,M23166,M,298.7,310.1,1549,42.5,61,11.400000000000034,65832.5,0,0,0,0,0,0,0.4323549207412875,Medium
8308,M23167,M,298.7,310.1,1402,69.7,64,11.400000000000034,97719.40000000001,1,0,0,1,0,0,0.6581935602508913,High
8309,L55488,L,298.7,310.1,1401,45.3,67,11.400000000000034,63465.299999999996,0,0,0,0,0,0,0.45190696432295663,Medium
8310,M23169,M,298.7,310.0,1459,40.2,69,11.300000000000011,58651.8,0,0,0,0,0,0,0.41623184036433253,Low
8311,L55490,L,298.7,309.9,1465,39.7,72,11.199999999999989,58160.50000000001,0,0,0,0,0,0,0.4171237943594274,Low
8312,M23171,M,298.8,310.0,1295,52.7,74,11.199999999999989,68246.5,0,0,0,0,0,0,0.5143761267509724,Medium
8313,M23172,M,298.8,310.0,1529,38.5,77,11.199999999999989,58866.5,0,0,0,0,0,0,0.42002180056287863,Medium
8314,M23173,M,298.8,310.0,1484,44.9,80,11.199999999999989,66631.59999999999,0,0,0,0,0,0,0.477376715595067,Medium
8315,L55494,L,298.8,309.9,1739,30.6,83,11.099999999999966,53213.4,0,0,0,0,0,0,0.37339971858556414,Low
8316,H37729,H,298.7,309.8,1422,40.7,85,11.100000000000023,57875.4,0,0,0,0,0,0,0.44253108326623625,Medium
8317,L55496,L,298.8,309.8,1463,40.0,90,11.0,58520.0,0,0,0,0,0,0,0.4480383857698355,Medium
8318,L55497,L,298.7,309.7,1667,30.4,92,11.0,50676.799999999996,0,0,0,0,0,0,0.3808307126919115,Low
8319,H37732,H,298.7,309.7,1565,39.3,94,11.0,61504.49999999999,0,0,0,0,0,0,0.45722205947483685,Medium
8320,L55499,L,298.7,309.7,1393,45.7,99,11.0,63660.100000000006,0,0,0,0,0,0,0.5051353378228979,Medium
8321,M23180,M,298.8,309.7,1453,47.7,101,10.899999999999977,69308.1,0,0,0,0,0,0,0.5319765998033725,Medium
8322,L55501,L,298.8,309.6,1442,50.0,104,10.800000000000011,72100.0,0,0,0,0,0,0,0.5556300194621413,High
8323,L55502,L,298.7,309.6,1364,44.9,106,10.900000000000034,61243.6,0,0,0,0,0,0,0.5063774197020665,Medium
8324,H37737,H,298.7,309.5,1453,40.4,108,10.800000000000011,58701.2,0,0,0,0,0,0,0.47910181478964914,Medium
8325,M23184,M,298.7,309.5,1394,46.0,113,10.800000000000011,64124.0,0,0,0,0,0,0,0.5299603894584007,Medium
8326,M23185,M,298.7,309.5,1500,38.8,116,10.800000000000011,58199.99999999999,0,0,0,0,0,0,0.481832707288749,Medium
8327,H37740,H,298.6,309.5,1523,34.2,119,10.899999999999977,52086.600000000006,0,0,0,0,0,0,0.4475651864555994,Medium
8328,M23187,M,298.7,309.6,1254,57.1,124,10.900000000000034,71603.40000000001,0,0,0,0,0,0,0.6251457772785438,High
8329,L55508,L,298.6,309.5,1325,52.2,127,10.899999999999977,69165.0,0,0,0,0,0,0,0.5974870699942707,High
8330,L55509,L,298.8,309.7,1424,49.6,129,10.899999999999977,70630.40000000001,0,0,0,0,0,0,0.5896559416241216,High
8331,L55510,L,298.8,309.7,1505,39.0,131,10.899999999999977,58695.0,0,0,0,0,0,0,0.5077592130054069,Medium
8332,M23191,M,298.8,309.7,1392,48.7,133,10.899999999999977,67790.40000000001,0,0,0,0,0,0,0.5846539499604924,High
8333,L55512,L,298.8,309.7,1529,44.0,136,10.899999999999977,67276.0,0,0,0,0,0,0,0.5624170786974243,High
8334,M23193,M,298.8,309.7,1477,48.5,138,10.899999999999977,71634.5,0,0,0,0,0,0,0.6000972943401965,High
8335,M23194,M,298.8,309.7,1459,47.3,141,10.899999999999977,69010.7,0,0,0,0,0,0,0.5923516918270725,High
8336,M23195,M,299.0,309.8,2240,15.9,144,10.800000000000011,35616.0,0,0,0,0,0,0,0.34953449832753086,Low
8337,L55516,L,298.9,309.7,1449,48.8,147,10.800000000000011,70711.2,0,0,0,0,0,0,0.6139003805441879,High
8338,M23197,M,298.8,309.7,1589,35.3,149,10.899999999999977,56091.7,0,0,0,0,0,0,0.5100388221530726,Medium
8339,L55518,L,298.8,309.7,1740,28.5,152,10.899999999999977,49590.0,0,0,0,0,0,0,0.4628109382806955,Medium
8340,M23199,M,298.8,309.7,1499,40.3,154,10.899999999999977,60409.7,0,0,0,0,0,0,0.5551183762163052,High
8341,M23200,M,298.8,309.7,1480,38.1,157,10.899999999999977,56388.0,0,0,0,0,0,0,0.5387373998469871,Medium
8342,L55521,L,298.8,309.7,1751,29.6,160,10.899999999999977,51829.600000000006,0,0,0,0,0,0,0.48653515571633804,Medium
8343,L55522,L,298.7,309.7,1510,40.6,162,11.0,61306.0,0,0,0,0,0,0,0.571428798777585,High
8344,H37757,H,298.8,309.8,1437,48.2,164,11.0,69263.40000000001,0,0,0,0,0,0,0.6342281615426589,High
8345,L55524,L,298.8,309.7,1609,40.4,169,10.899999999999977,65003.6,0,0,0,0,0,0,0.5897050353092048,High
8346,H37759,H,298.8,309.8,1490,35.9,171,11.0,53491.0,0,0,0,0,0,0,0.5422747574029977,High
8347,L55526,L,298.7,309.7,1601,35.7,176,11.0,57155.700000000004,0,0,0,0,0,0,0.5573150173102169,High
8348,L55527,L,298.7,309.6,1665,31.1,178,10.900000000000034,51781.5,0,0,0,0,0,0,0.523127338608754,Medium
8349,M23208,M,298.7,309.6,1452,42.7,180,10.900000000000034,62000.4,0,0,0,0,0,0,0.6129859693636954,High
8350,M23209,M,298.7,309.5,1487,33.6,183,10.800000000000011,49963.200000000004,0,0,0,0,0,0,0.5406832975616408,High
8351,M23210,M,298.7,309.6,1382,48.1,186,10.900000000000034,66474.2,0,0,0,0,0,0,0.6621944121601234,High
8352,M23211,M,298.7,309.6,1686,26.2,189,10.900000000000034,44173.2,0,0,0,0,0,0,0.4965008748851843,Medium
8353,L55532,L,298.6,309.6,1491,36.9,192,11.0,55017.9,0,0,0,0,0,0,0.58440155563664,High
8354,L55533,L,298.7,309.6,1442,55.6,194,10.900000000000034,80175.2,0,0,0,0,0,0,0.7468354846766588,High
8355,L55534,L,298.6,309.6,1390,50.3,196,11.0,69917.0,0,0,0,0,0,0,0.697828048095501,High
8356,L55535,L,298.7,309.6,1502,46.7,198,10.900000000000034,70143.40000000001,0,0,0,0,0,0,0.6817185699643524,High
8357,M23216,M,298.6,309.6,1344,59.4,200,11.0,79833.59999999999,0,0,0,0,0,0,0.7764332483986852,High
8358,L55537,L,298.5,309.5,1385,46.3,203,11.0,64125.49999999999,1,1,0,0,0,0,0.6739046014968386,High
8359,L55538,L,298.7,309.7,1547,37.4,0,11.0,57857.799999999996,0,0,0,0,0,0,0.2899723188366722,Low
8360,M23219,M,298.6,309.6,1525,42.4,2,11.0,64660.0,0,0,0,0,0,0,0.3358904088845112,Low
8361,L55540,L,298.6,309.6,1540,35.8,5,11.0,55131.99999999999,0,0,0,0,0,0,0.2829617909990973,Low
8362,L55541,L,298.6,309.5,1450,44.3,7,10.899999999999977,64234.99999999999,0,0,0,0,0,0,0.35328019740308864,Low
8363,L55542,L,298.6,309.6,1353,62.5,9,11.0,84562.5,0,0,0,0,0,0,0.5021150488061749,Medium
8364,L55543,L,298.8,309.7,1582,45.0,11,10.899999999999977,71190.0,0,0,0,0,0,0,0.37907728748491337,Low
8365,L55544,L,298.9,309.8,1396,49.0,13,10.900000000000034,68404.0,0,0,0,0,0,0,0.3979576471827192,Low
8366,M23225,M,298.8,309.8,1551,36.6,15,11.0,56766.600000000006,0,0,0,0,0,0,0.30684036928036384,Low
8367,M23226,M,298.9,309.8,1836,22.8,18,10.900000000000034,41860.8,0,0,0,0,0,0,0.2022682144201826,Low
8368,L55547,L,298.9,309.8,1390,49.9,21,10.900000000000034,69361.0,0,0,0,0,0,0,0.4177011566944361,Low
8369,L55548,L,298.9,309.8,1534,42.1,23,10.900000000000034,64581.4,0,0,0,0,0,0,0.3672670360367522,Low
8370,L55549,L,298.8,309.7,1953,20.6,25,10.899999999999977,40231.8,0,0,0,0,0,0,0.19758738114930682,Low
8371,L55550,L,298.8,309.8,1634,33.6,27,11.0,54902.4,0,0,0,0,0,0,0.305140611381182,Low
8372,L55551,L,298.7,309.7,1881,21.7,29,11.0,40817.7,0,0,0,0,0,0,0.21127187591664343,Low
8373,M23232,M,298.8,309.7,1448,44.8,31,10.899999999999977,64870.399999999994,0,0,0,0,0,0,0.3953997611932052,Low
8374,M23233,M,298.7,309.7,1362,50.5,34,11.0,68781.0,0,0,0,0,0,0,0.4402480480247591,Medium
8375,L55554,L,298.8,309.7,1225,63.4,37,10.899999999999977,77665.0,0,0,0,0,0,0,0.5358312466322341,Medium
8376,M23235,M,298.8,309.6,1384,48.2,39,10.800000000000011,66708.8,0,0,0,0,0,0,0.43085990597991697,Medium
8377,L55556,L,298.8,309.8,1334,49.3,42,11.0,65766.2,0,0,0,0,0,0,0.4395290664115242,Medium
8378,L55557,L,298.8,309.7,1336,50.3,44,10.899999999999977,67200.8,0,0,0,0,0,0,0.4514089549132754,Medium
8379,M23238,M,298.8,309.9,1331,61.6,46,11.099999999999966,81989.6,0,0,0,0,0,0,0.5498871031994061,High
8380,L55559,L,298.8,309.9,1629,31.9,49,11.099999999999966,51965.1,0,0,0,0,0,0,0.3239828950671085,Low
8381,L55560,L,298.9,310.0,1776,25.7,51,11.100000000000023,45643.2,0,0,0,0,0,0,0.27887467003500466,Low
8382,H37795,H,298.8,310.0,1530,38.3,53,11.199999999999989,58598.99999999999,0,0,0,0,0,0,0.3803772036799057,Low
8383,L55562,L,298.9,310.0,1719,27.3,58,11.100000000000023,46928.700000000004,0,0,0,0,0,0,0.3016213951853782,Low
8384,M23243,M,298.8,309.9,1495,35.2,60,11.099999999999966,52624.00000000001,0,0,0,0,0,0,0.3609865154783548,Low
8385,L55564,L,298.8,309.7,1450,43.1,63,10.899999999999977,62495.0,0,0,0,0,0,0,0.4313148252662723,Medium
8386,H37799,H,298.8,309.8,1563,38.8,65,11.0,60644.399999999994,0,0,0,0,0,0,0.4066924906727403,Low
8387,M23246,M,298.9,309.9,1501,37.1,70,11.0,55687.1,0,0,0,0,0,0,0.39411867170405096,Low
8388,L55567,L,298.8,309.9,1351,47.2,73,11.099999999999966,63767.200000000004,0,0,0,0,0,0,0.472511014082815,Medium
8389,L55568,L,298.9,309.9,1365,46.5,75,11.0,63472.5,0,0,0,0,0,0,0.4711647695634803,Medium
8390,L55569,L,298.8,309.9,1525,39.7,77,11.099999999999966,60542.50000000001,0,0,0,0,0,0,0.4303809238557559,Medium
8391,M23250,M,298.8,309.8,1288,61.9,79,11.0,79727.2,0,0,0,0,0,0,0.5986260997164852,High
8392,L55571,L,298.6,309.6,1423,42.7,82,11.0,60762.100000000006,0,0,0,0,0,0,0.4552629864281216,Medium
8393,M23252,M,298.5,309.6,1502,39.4,84,11.100000000000023,59178.799999999996,0,0,0,0,0,0,0.43673573971201185,Medium
8394,L55573,L,298.5,309.5,1428,43.5,87,11.0,62118.0,0,0,0,0,0,0,0.47061022992308144,Medium
8395,M23254,M,298.6,309.5,1566,38.1,89,10.899999999999977,59664.600000000006,0,0,0,0,0,0,0.43858953950848073,Medium
8396,M23255,M,298.5,309.5,1483,44.8,92,11.0,66438.4,0,0,0,0,0,0,0.4953655060910581,Medium
8397,H37810,H,298.6,309.6,1593,33.3,95,11.0,53046.899999999994,0,0,0,0,0,0,0.40683311529903216,Low
8398,L55577,L,298.5,309.6,1724,26.4,100,11.100000000000023,45513.6,0,0,0,0,0,0,0.35989998815399993,Low
8399,L55578,L,298.5,309.7,2617,12.1,102,11.199999999999989,31665.7,1,0,0,1,0,0,0.25337649303154725,Low
8400,L55579,L,298.6,309.7,1294,59.4,104,11.099999999999966,76863.59999999999,0,0,0,0,0,0,0.617981454684239,High
8401,L55580,L,298.6,309.6,1533,40.7,106,11.0,62393.100000000006,0,0,0,0,0,0,0.48588324802492966,Medium
8402,H37815,H,298.5,309.4,1671,31.8,108,10.899999999999977,53137.8,0,0,0,0,0,0,0.41934895519451826,Medium
8403,L55582,L,298.5,309.5,1370,52.4,113,11.0,71788.0,0,0,0,0,0,0,0.5823450651869251,High
8404,L55583,L,298.5,309.6,1462,45.1,115,11.100000000000023,65936.2,0,0,0,0,0,0,0.5322491272018086,Medium
8405,L55584,L,298.4,309.5,1545,36.6,117,11.100000000000023,56547.0,0,0,0,0,0,0,0.46761178366582296,Medium
8406,M23265,M,298.4,309.5,1484,41.7,119,11.100000000000023,61882.8,0,0,0,0,0,0,0.510784546835843,Medium
8407,M23266,M,298.4,309.5,1344,45.3,122,11.100000000000023,60883.2,0,0,0,0,0,0,0.5330619006863692,Medium
8408,L55587,L,298.4,309.5,1357,50.1,125,11.100000000000023,67985.7,0,0,0,0,0,0,0.5801368456594078,High
